rank,rating,date,user,headline,body,helpful_count,images
23,5,2025.01.25,문*원,가성비 좋음,"특가떳을때 샀습니다
새로 이사간 집에서 저만 볼꺼라 벽걸이 달았는데
가성비 훌륭하네요
특히 사운드가 정말 좋음
유플티비 리모컨 외부입력 기능이 안되는건 아쉽지만 가격이 모든 걸 용서",9.0,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202501/25/1438829063887142834/5602aa38-5403-44eb-893a-c474c777df7f.jpg
24,5,2025.02.26,유*효,가격 대비 성능 굿,"가격대비 성능 국내 제품에 비해 떨어지지 않습니다.,,..
가격대비 성능 좋아요...
역시 tv 는 큰거 사는게 좋습니다..",1.0,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/26/4891026671374111344/79834f4d-6c98-43de-945a-eaa38c792064.jpeg
25,5,2025.02.24,권*일,저가형제품이라서 기대 안했는데.......... 가성대비 아주 훌륭합니다.디테일한 설정은 부족하지만.......그냥 화면에 집중하는 부류에게는 딱 좋은 제품인듯요~,"저가형제품이라서 기대 안했는데.......... 가성대비 아주 훌륭합니다.
디테일한 설정은 부족하지만.......
그냥 화면에 집중하는 부류에게는 딱 좋은 제품인듯요~",7.0,
26,3,2025.05.12,최*숙,리모콘 호환이...,"이제 사용한 지 거의 한달  다 되어가는 듯 합니다.
리모콘 호환이 잘 안되요...
저희가 못 하는 건지...티비랑 디즈니외 볼려니 쫌 불편해요.
뽑기를 잘못 한 건 지...
한번씩 전원 켤려고 하면 한번씩 안켜져요...ㅜㅠ
몇번 더 그러면 AS신청해봐야 할 듯 합니다.",7.0,
27,5,2025.03.07,전*규,"가성비의 끝판왕, 샤오미","샤오미~
역시 기대를 저버리지 않는다.
가성비는 쵝오 !!",,
28,5,2025.03.08,두잇두잇,샤오미 TV라고 선입견 안가지셔도 될만큼 아주 좋습니다,샤오미 TV라고 선입견 안가지셔도 될만큼 아주 좋습니다,31.0,
29,5,2025.02.06,박*하,쿠팡케어 6천원짜리 하고 샤오미 티비사기,"삼성엘지에 비할바는 아니겠지만
가성비는 그냥 죽여줍니다 ㅋㅋ",,
30,5,2025.01.25,박*식,가격대비 만족합니다,가격대비 만족합니다. 리모콘 2개 사용해야해요,10.0,https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202501/25/6601292528337949190/07fb4b52-4235-4130-b4db-4092d1b0cc7a.jpg
31,5,2025.01.30,천*주,아주 잘나와요.,완전 선명하게 잘나옵니다. 성능도 만족합니다.,16.0,https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202501/30/6284002361675657584/5858f755-db01-4b14-9d80-e2095f17980c.jpg
32,5,2025.01.24,전*,좋네요.. 이 가격에 이정도 TV라니바로 질렀습니다 발은 다른 것보다조금 더 공간이 필요하네요,"좋네요.. 이 가격에 이정도 TV라니
바로 질렀습니다 발은 다른 것보다
조금 더 공간이 필요하네요",2.0,
33,1,2025.02.14,,지상파 튜너 자체가 없습니다.,UHD야 안되는거 아는데 일반HD 수신튜너가 아예 없습니다. 상품 설명에는 DVB-S2 지원하는거처럼 써 놓고 실제제품에는 아예 단자가 없어요. 그럼 이건 티비가 아니라 모니터 아닌가요???,9.0,"https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/14/1953263534070852014/97ffb8fd-57f4-4954-b0bb-f1a53b12e2ad.jpg,https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/14/1953263534070852014/535c64da-4008-4fc4-b23a-c1d55aa1425c.jpg"
34,1,2025.03.28,팡쿠,진짜 쓰레기같은 수준이...,"세상 이렇게 쓰레기같은 TV는 처음입니다
부팅하는데 55초걸림
리모컨 누르면 2초정도 후에 반응함
유튜브 켜면 렉 너무 심해서 화면 안나오고 소리 한 10초 나오다가 나옴
사운드도 너무 구림 8w짜리가 맞는지 여튼 노래는 못들어줄정도ㅜ",1.0,https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202503/28/4953267438879309515/bffb5066-65e7-4bb6-a640-0d85aea4627a.jpg
35,3,2025.02.07,배*규,산지 이주됐는데 할인하네요ㅡㅡ,10프로나 할인하네요ㅡㅡ,7.0,
36,5,2025.02.12,강*구,"삼성과 엘지 재품이 좋지만.. 동잉 스펙, 2배 가격",.,7.0,
37,4,2025.02.14,이*규,배젤에 스크래치 나 있네여,싼맛에 산거라 그냥 쓸랍니다.,,https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/14/6465285259758315383/5b2f7175-a42a-45dd-9b2a-0de9dccd882d.jpg
38,5,2025.02.22,LIL**,티위에 안테나 구멍없다는점.    다좋아요,안테나구멍 없어서 장비하나추가,31.0,"https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/22/2157305318029318427/d7214fcd-8ddc-4328-a097-2c1b711257fb.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/22/2157305318029318427/cb43cb44-63c2-49fd-bd21-06e874f54f13.jpg"
39,5,2025.02.03,김*열,이것저것 비교할려면 이거 사,,,
40,5,2025.02.24,김*환,중국1등샤오미,선명하고 잘나와요 좋네요~~,10.0,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/24/7398621187344716998/da2440c0-00ea-4768-bc9f-b6a7e4fb76ce.jpg
41,5,2025.02.15,김*립,초기셋팅에 10분정도걸림,"사운드 화질 모두맘에들어요 최고에요 ㅋ
굳!!",16.0,https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/15/485272363872136975/ccfc66be-fb06-4d0f-9af3-9f711fd846c0.jpg
42,5,2025.04.01,BAI*********,강추천  가성비 짱,강추천  가성비 짱,2.0,
43,5,2025.02.28,김*라,상품 좋습니다.,상품 좋습니다.,9.0,
44,5,2025.06.02,박*덕,어린이집 방에 설치했는데 선생님이 너무 가벼워요~,,,
45,1,2025.03.03,김*진,리모컨이  작동이  잘안되요,,,
46,1,2025.02.24,임*필,화질 정말 별로임,"15년전산 삼성 티비보다 화질이 더 안좋아요.
hdr10설명에 기재되어 있는대 아무리 찾아도 그런기능은 없어요.",7.0,
47,1,2025.05.25,김*주,싼것이 비지떡,"싼맛에 구매한 것 만큼, 리뷰라 할것까지는 없고,
가격보고 구입했다. 그런데 후회한다.
바람불면 넘어질것 같은 가벼움 ,,,
그리고 화질이 넘 안좋다.
개인적으로는 돈 좀 더주고 좋은것 구매하는 것이 나을 것 같다는 느낌 ...
싼 것만큼 눈이 더 나짜질 것 같은 느낌
컴 모니터로도 쓰다보니 ...
절대 싸고 좋은 제품은 없다.... ㅋㅋ",,
48,1,2025.06.27,석천리,샤오미  55인치제품은 소비지가 동축케이블 연결불능이면,"쿠팡에서 설치하러온 두명이 동축케이블은 연결불가라면서  쿠팡에서  파는 삼만구천원하는 짹을 구입하라고 시키고 난후에 와이파이 연결하고 필름 벗긴후 사진찍고 철수했습니다.
이후 주문한짹은 연결불능제품이고,  쿠팡은 열흘 시간끌더니  구입자 변심이라는 톡이 왔네요. 사기꾼도 참으로 여러가지군요. 반품 보상 받을수있도록 쿠팡을 고발하는 접수 방법 좀 갈켜 주십시요.",31.0,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202506/27/2187772731809411013/50f8b7fe-0586-4e49-a98d-c151a11a3bbe.jpg
49,5,2025.06.15,이*국,,,,
50,5,2025.06.12,박*석,,,,
51,5,2025.05.30,장*경,,,,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202505/30/7845268942299987866/a82f4de4-3506-41db-a625-b3d7a755e191.jpg
52,4,2025.06.04,쿠키,,,,
53,5,2025.05.31,이*행,,,,
54,5,2025.05.31,윤*화,,,,
55,5,2025.05.30,백*훈,,,,
56,5,2025.05.28,곽*덕,,,,
57,5,2025.05.26,박*은,,,,
58,5,2025.05.13,강*엽,,,,
59,5,2025.05.11,김*배,,,,
60,5,2025.05.07,정*영,,,,
61,5,2025.05.05,강*훈,,,,
62,5,2025.05.04,김*규,,,,
63,5,2025.05.03,장*영,,,,
64,5,2025.05.03,LI ******** **********,,,,
65,5,2025.05.02,이*진,,,,
66,5,2025.05.02,정*선,,,,
67,5,2025.04.27,김*기,,,,
68,5,2025.04.23,오*택,,,,
69,5,2025.04.22,백*천,,,,
70,5,2025.04.08,Car* ******,,,,
71,4,2025.04.02,김*열,,,,
72,5,2025.03.29,홍*균,,,,
73,4,2025.03.28,별위,,,,
74,4,2025.03.28,별위,,,,
75,4,2025.03.24,게으른삼촌,,,,
76,5,2025.03.23,조*호,,,,
77,4,2025.03.21,채*훈,,,,
78,5,2025.03.18,하*현,,,,
79,5,2025.03.16,유*라,,,,
80,4,2025.03.15,이*진,,,,
81,5,2025.03.15,소월길미남,,,,
82,5,2025.03.12,김*우,,,,
83,5,2025.03.10,유*성,,,,
84,5,2025.03.09,LIY******,,,,
85,5,2025.03.08,Cui******,,,,
86,5,2025.03.03,윤*원,,,,
87,5,2025.02.28,최*준,,,,
88,5,2025.02.27,icewangza,,,,
89,5,2025.02.26,정*민,,,,
90,5,2025.02.25,이*이,,,,
91,5,2025.02.25,김*탁,,,,
92,4,2025.02.25,김*오,,,,
93,5,2025.02.24,황*훈,,,,
94,5,2025.02.24,고*준,,,,
95,5,2025.02.20,김*욱,,,,
96,5,2025.02.20,심*호,,,,
97,5,2025.02.19,공*규,,,,
98,5,2025.02.18,이*진,,,,
99,5,2025.02.17,인*준,,,,
100,5,2025.02.15,김*환,,,,
