rank,rating,date,user,headline,body,helpful_count,images
39,5,2023.11.16,이*훈,갤럭시 하위버전보다는 훨`씬 좋아요,갤럭시 하위버전보다는 훨`씬 좋아요,21.0,
40,5,2023.12.29,박*빈,아주만족!! 정발이라 조아요,,,
41,5,2023.11.02,차*,가성비최고네요,음질 화질이 생각보다 너무좋아요 만족합니다,107.0,
42,5,2023.11.15,장*환,다 맘에 든 태블릿입니다,,,
43,5,2025.06.08,Seon1,가격대비 좋아요,성능이 좋습니다,55.0,"https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202506/8/7328463013376999331/c8e0c9ab-a022-42b9-89de-31437f7594c5.jpg,https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202506/8/7328463013376999331/1ec84ff6-6d77-4a15-a945-8a6ad47b3b11.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202506/8/7328463013376999331/1141ecb8-c892-4c9b-a7ab-b9447bea9b7a.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202506/8/7328463013376999331/9054103c-5592-43b1-9730-1bd4ccedeab1.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202506/8/7328463013376999331/2000137f-2689-4914-9feb-9d7c2c24b33d.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202506/8/7328463013376999331/b2d09592-4f73-4038-bdf0-a5bb1490189a.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202506/8/7328463013376999331/a6f66de8-1f92-4395-b886-b4de78067401.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202506/8/7328463013376999331/a3e6ec1f-f3e0-471d-9dbe-dc92346426f3.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202506/8/7328463013376999331/59106d71-5ff6-42f8-ab37-c4bb3bed6cf4.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202506/8/7328463013376999331/a59b8f66-0aee-4418-8dbb-1a8f6b041495.jpg"
44,5,2024.04.27,김*경,저렴한가격에 이만한제품 없어요~^^,,,
45,5,2023.12.20,김*수,너무 만족스럽고 너무 좋습니다 감사합니다 추천 합니다,,,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202312/20/2855328884148405975/1aea186f-a241-4c47-8493-c0267e816a27.jpg
46,5,2023.09.24,송*재,좋아요 강추입니다.,좋아요 강추입니다.,3.0,
47,5,2023.11.06,정*영,"가성비 뛰어난 영화감상, 강의, 음악감상에 최적!화질!",,,
48,2,2024.01.19,까망이원조,되로가기 버튼이나 홈 버튼 같은게 없어요.,삼성. 거만쓰다가 샤오미쓸라리까 되게 불펀 함,21.0,
49,5,2024.04.04,백*,bgkmjhlhdfhehdr,bgkmjhlhdfhehdr,21.0,
50,5,2024.08.24,TYU ********** **********,Хороший планшет,"Хороший планшет за эти деньги.  Если хотите купить более дешёвый планшет лучше подкопите на этот. Дешёвый планшет начнёт тормозить через год так как его процессора не будет хватать, у данного планшета запаса на 2-3 года вперёд.  Стилус нужно покупать оригинальный но он дорогой 70$. Купил дешёвый не подошёл ((",18.0,"https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202408/24/8728419459869256462/c7c96259-afb4-4143-8d3e-c4e3bb60d660.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202408/24/8728419459869256462/9af618a2-349d-4859-ac6d-4b00ea7355b3.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202408/24/8728419459869256462/a9ab76dd-e206-47ca-9888-e8ec9dbd680a.jpg"
51,5,2024.03.02,gui**** ****** ******,Version Global,"Apariencia y materiales de muy buena calidad. Es Version global, pero no aparece escrito en ninguna parte del anuncio.",107.0,
52,5,2023.10.09,TAH** ******** ******,"Pad is very good, but i need xiaomi smart pen 2nd gen also.please tell me from where i can buy it","Pad is very good, but i need xiaomi smart pen 2nd gen also.
please tell me from where i can buy it",66.0,
53,5,2024.12.22,Rai***,,,,"https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202412/22/4352807771737844093/50ec4dbe-f02e-4a58-aee4-d485854f43cd.jpg,https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202412/22/4352807771737844093/20876f0c-e791-4a46-babd-ee60484ee533.jpg,https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202412/22/4352807771737844093/c3b605be-c13b-4819-95c6-1a0cf1bc7816.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202412/22/4352807771737844093/3c69d950-6f9d-4082-82b2-592d921cab2f.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202412/22/4352807771737844093/94d21557-9cf5-45f5-b78b-c74451c649ba.jpg"
54,5,2024.03.18,PAW** ***** *****,,,,"https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202403/18/5659882497788555932/affdbf83-fa45-4c87-9cee-ead378f0d8ea.jpg,https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202403/18/5659882497788555932/3676b1ae-25b1-4dc2-9256-1f00545e68c2.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202403/18/5659882497788555932/fa3217b2-d4c1-4eef-aca0-020679f1294a.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202403/18/5659882497788555932/d24b3598-22fa-445b-9130-692b6b7a97f4.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202403/18/5659882497788555932/91ffd9f0-9f77-4c4b-aa11-a85a1e72507e.jpg,https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202403/18/5659882497788555932/6f9971fb-6dd8-4e93-8ae0-7bf5f49d1461.jpg,https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202403/18/5659882497788555932/d2aba8d7-3ff6-446f-bf9d-74c43d480f60.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202403/18/5659882497788555932/a069049c-1e3d-4d10-929e-742fe8930d8a.jpg,https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202403/18/5659882497788555932/c378b43b-ccb1-4bbd-8e5a-5575f81bd09a.jpg"
55,5,2025.05.24,Nai** *** ***,,,,
56,5,2025.04.20,PAN****** *******,,,,
57,5,2025.04.15,박*훈,,,,
58,5,2025.03.24,Pho******* *******,,,,
59,5,2025.03.23,Anw** *******,,,,
60,5,2025.03.17,PYA* **** ****,,,,
61,5,2025.02.14,BEL**** *********,,,,
62,4,2025.02.12,KIM ALINA,,,,
63,5,2024.02.18,Tok***,,,,"https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202402/18/3990531800381698282/17921fdd-b4ea-4832-b2e7-e9d87aff73f2.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202402/18/3990531800381698282/4d5adea2-1c9c-497a-8187-5942f3cc93ea.jpg"
64,2,2024.02.02,CUI ********,,,,"https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202402/2/1194019543262075231/121e1b0a-2e4d-4831-9de7-fff7ec5fc1fb.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202402/2/1194019543262075231/5f0a982f-3f21-4814-b03c-42b451bdc6ff.jpg"
65,4,2024.12.21,전*임,,,,
66,5,2024.12.14,박*태,,,,
67,5,2024.11.30,김*,,,,
68,5,2024.11.24,Man* ********,,,,
69,5,2024.11.21,김*하,,,,
70,5,2024.11.19,황***로,,,,
71,4,2024.11.10,ROH**** *****,,,,
72,5,2024.11.08,김*기,,,,
73,5,2024.11.03,Rid** ***** *****,,,,
74,4,2024.10.29,LA ****,,,,
75,5,2024.10.28,Bia*** *********,,,,
76,5,2024.10.28,GUR*** *****,,,,
77,5,2024.10.26,황*재,,,,
78,5,2024.10.26,PYA*** ****** ***********,,,,
79,5,2024.10.19,박*호,,,,
80,5,2024.10.17,Han********** ******,,,,
81,5,2024.10.15,PIA* ********,,,,
82,5,2024.10.13,TSA* ****** **********,,,,
83,5,2024.10.04,정*준,,,,
84,5,2024.09.28,Ari***,,,,
85,5,2024.09.26,Tam**** ******,,,,
86,4,2023.11.10,김*영,,,,https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202311/10/7860882809245881439/6f0d3c6e-e708-4ce3-894b-d7e279dd0b20.jpg
87,4,2023.10.24,송*우,,,,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202310/24/2546848331666249453/ea40eaca-5c91-4165-b6bc-ddd15199c606.jpg
88,5,2024.09.13,Kim ******,,,,
89,4,2023.09.06,김*필,,,,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202309/6/2649205144621642497/50e6e7a4-b689-47c7-9a3c-ae91fb7535e3.jpg
90,5,2024.09.08,KHU******* *******,,,,
91,5,2024.08.18,김*빈,,,,
92,5,2024.08.10,Pru********* *********,,,,
93,5,2024.08.07,BO *** ***,,,,
94,5,2024.08.06,김*민,,,,
95,5,2024.08.06,김*민,,,,
96,5,2024.08.06,Kim ******,,,,
97,4,2024.07.29,처럼않은,,,,
98,5,2024.07.26,SER**** *******,,,,
99,4,2024.07.24,CHU***** ******,,,,
100,5,2024.07.22,이*민,,,,
101,5,2024.07.22,Imm***** *****,,,,
102,5,2024.07.17,Nai**********,,,,
103,5,2024.07.14,KIM ***** **********,,,,
104,5,2024.07.08,김*규,,,,
105,5,2024.07.07,락훈쵸,,,,
106,5,2024.06.22,CHE* ******,,,,
107,5,2024.06.20,Fau*** ******,,,,
108,5,2024.06.18,이*우,,,,
109,5,2024.06.09,soe*******,,,,
110,4,2024.06.05,김*리,,,,
111,5,2024.06.05,SAW *** *****,,,,
112,5,2024.06.03,김*조,,,,
113,5,2024.05.31,장*,,,,
114,4,2024.05.29,Do *** *****,,,,
115,5,2024.05.21,문*영,,,,
116,5,2024.05.13,박*권,,,,
117,5,2024.05.10,응기잇1134,,,,
118,5,2024.05.10,송*화,,,,
119,5,2024.05.07,이*호,,,,
120,5,2024.05.04,정*호,,,,
121,5,2024.05.01,쿠팡실구매자,,,,
122,5,2024.04.28,Que ******,,,,
123,5,2024.04.27,김*경,,,,
124,4,2024.04.24,노*호,,,,
125,5,2024.04.23,김*재,,,,
126,5,2024.04.20,JIN XIANLI,,,,
127,5,2024.04.17,Lat*****,,,,
128,5,2024.04.17,Sha******* *********,,,,
129,5,2024.04.15,Bac**** *****,,,,
130,5,2024.04.09,BHA****** *****,,,,
131,5,2024.04.08,조*선,,,,
132,5,2024.04.05,KIM ****** **********,,,,
133,5,2024.04.03,Zar **,,,,
134,5,2024.04.02,LYA* ******* ***************,,,,
135,5,2024.03.31,오*수,,,,
136,5,2024.03.31,CUI*******,,,,
137,5,2024.03.31,김*주,,,,
138,5,2024.03.25,박*성,,,,
139,5,2024.03.21,PIA*********,,,,
140,5,2024.03.21,이*림,,,,
141,5,2024.03.21,샤프란향기,,,,
142,5,2024.03.19,조*식,,,,
143,5,2024.03.17,제이드,,,,
144,4,2024.03.16,정*기,,,,
145,5,2024.03.15,Tri** **** ****,,,,
146,5,2024.03.15,이*성,,,,
147,4,2024.03.12,한*수,,,,
148,5,2024.03.10,Tha*******,,,,
149,5,2024.03.08,진*재,,,,
150,5,2024.03.07,Baj***********,,,,
151,5,2024.03.06,XxTommyx,,,,
152,5,2024.03.05,정*욱,,,,
153,5,2024.03.03,KAR****,,,,
154,5,2024.03.03,배*흠,,,,
155,5,2024.03.03,신*우,,,,
156,5,2024.03.01,왕*선,,,,
157,5,2024.02.29,이*용,,,,
158,5,2024.02.28,텔래,,,,
159,5,2024.02.27,Gabatero Judgee,,,,
160,5,2024.02.26,박*남,,,,
161,5,2024.02.23,전*진,,,,
162,5,2024.02.22,GAN****** **********,,,,
163,5,2024.02.21,ULDET,,,,
164,5,2024.02.20,강*훈,,,,
165,3,2024.10.12,Wai **** ***,,,,
166,5,2024.02.20,땡글이파파,,,,
167,5,2024.02.18,김*섭,,,,
168,5,2024.02.18,Sal**** ****** *****,,,,
169,4,2024.02.17,Car******* ******,,,,
170,4,2024.02.16,Har*****,,,,
171,5,2024.02.16,이*혁,,,,
172,5,2024.02.16,ABR*** **** ****** ******,,,,
173,5,2024.02.16,YIN ******,,,,
174,5,2024.02.15,오*우,,,,
175,5,2024.02.12,김*호,,,,
176,5,2024.02.11,최*원,,,,
177,5,2024.02.08,Mie***,,,,
178,5,2024.02.06,이*모,,,,
179,5,2024.02.05,Tsoi Mariia,,,,
180,5,2024.02.05,김*훈,,,,
181,5,2024.02.05,KHO** ******,,,,
182,5,2024.02.04,Sit** ****** ***** **********,,,,
183,5,2024.02.04,김*우,,,,
184,5,2024.02.04,쿠팡실구매자,,,,
185,5,2024.02.04,쿠팡실구매자,,,,
186,5,2024.02.03,CaffeMocca,,,,
187,5,2024.02.02,HAN ******,,,,
188,3,2024.02.02,신*기,,,,
189,5,2024.02.01,Bal*** *******,,,,
190,4,2024.01.29,Lia,,,,
191,5,2024.01.29,노*수,,,,
192,5,2024.01.27,BUN*** ******,,,,
193,5,2024.01.26,KHV** *********,,,,
194,5,2024.01.24,Abd******** ******,,,,
195,5,2024.01.23,쿠팡실구매자,,,,
196,5,2024.01.21,김*미,,,,
197,5,2024.01.21,전*혁,,,,
198,5,2024.01.20,서*원,,,,
199,5,2024.01.20,전경수,,,,
200,4,2024.01.18,전*혁,,,,
201,5,2024.01.18,강*범,,,,
202,5,2024.01.16,이*훈,,,,
203,5,2024.01.16,Rys******* ***,,,,
204,5,2024.01.14,허*빈,,,,
205,5,2024.01.14,백*현,,,,
206,5,2024.01.13,홍*호,,,,
207,5,2024.01.12,윤*열,,,,
208,5,2024.01.12,LI *********,,,,
209,5,2024.01.09,LAP***** ******,,,,
210,4,2024.01.08,전*화,,,,
211,5,2024.01.07,김*필,,,,
212,5,2024.01.07,조*림,,,,
213,5,2024.01.06,Hipi,,,,
214,5,2024.01.05,조*현,,,,
215,5,2024.01.03,nop*****,,,,
216,5,2024.01.02,김*태,,,,
217,5,2024.01.02,특급배송쵝,,,,
218,5,2024.01.01,박*호,,,,
219,5,2024.01.01,최*해,,,,
220,4,2024.01.01,김*석,,,,
221,5,2024.01.01,류*석,,,,
222,5,2023.12.31,Min *****,,,,
223,4,2023.12.31,엄*욱,,,,
224,5,2023.12.29,함*자,,,,
225,5,2023.12.29,변*훈,,,,
226,5,2023.12.27,지*환,,,,
227,5,2023.12.26,이*,,,,
228,5,2023.12.26,임*성,,,,
229,4,2023.12.25,BUD******* ****** *****,,,,
230,5,2023.12.24,유*상,,,,
231,5,2023.12.24,김*현,,,,
232,4,2023.12.24,이*정,,,,
233,5,2023.12.24,이*정,,,,
234,5,2023.12.24,DE **** *****,,,,
235,5,2023.12.23,박*수,,,,
236,4,2023.12.22,이*협,,,,
237,5,2023.12.20,전*제,,,,
238,2,2023.12.19,류*훈,,,,
239,4,2023.12.18,김*배,,,,
240,5,2023.12.18,LI *****,,,,
241,5,2023.12.17,유*민,,,,
242,5,2023.12.17,김*민,,,,
243,5,2023.12.17,박*태,,,,
244,5,2023.12.15,김*진,,,,
245,5,2023.12.15,오*록,,,,
246,5,2023.12.15,김*민,,,,
247,5,2023.12.15,SIN ****** *************,,,,
248,5,2023.12.14,너무커,,,,
249,5,2023.12.14,이*섭,,,,
250,5,2023.12.13,안*원,,,,
251,5,2023.12.12,박*영,,,,
252,5,2023.12.12,강*현,,,,
253,5,2023.12.12,우*구,,,,
254,5,2023.12.12,윤*훈,,,,
255,5,2023.12.11,김*영,,,,
256,4,2023.12.10,MIN *** ***,,,,
257,5,2023.12.10,양*웅,,,,
258,1,2023.12.10,쿠퍙상담원,,,,
259,5,2023.12.10,장*수,,,,
260,1,2023.12.09,임*욱,,,,
261,5,2023.12.09,이*희,,,,
262,5,2023.12.07,,,,,
263,5,2023.12.07,이*웅,,,,
264,5,2023.12.06,이*정,,,,
265,5,2023.12.06,조*연,,,,
266,5,2023.12.06,김*혁,,,,
267,5,2023.12.06,XUZ******,,,,
268,5,2023.12.06,남*우,,,,
269,4,2023.12.05,박*영,,,,
270,5,2023.12.05,조*훈,,,,
271,5,2023.12.05,Ati**** ******,,,,
272,5,2023.12.05,정*정,,,,
273,5,2023.12.04,김*성,,,,
274,5,2023.12.03,안*태,,,,
275,4,2023.12.03,김*주,,,,
276,5,2023.12.01,이*기,,,,
277,5,2023.11.29,이*민,,,,
278,5,2023.11.29,din*** **** ******,,,,
279,5,2023.11.28,백*민,,,,
280,5,2023.11.27,정*식,,,,
281,5,2023.11.26,박*재,,,,
282,5,2023.11.26,FLO*** **** *******,,,,
283,5,2023.11.26,강*호,,,,
284,5,2023.11.26,SET***** ****,,,,
285,5,2023.11.23,쿠팡실구매자,,,,
286,5,2023.11.22,유나킴,,,,
287,5,2023.11.22,Gan****** **********,,,,
288,5,2023.11.22,PAK VITALIY VYACHESLAVOVICH,,,,
289,5,2023.11.21,박*남,,,,
290,5,2023.11.21,김*식,,,,
291,5,2023.11.20,GAZ**** *****,,,,
292,5,2023.11.20,TEN *******,,,,
293,5,2023.11.20,이*향,,,,
294,5,2023.11.19,김*필,,,,
295,5,2023.11.19,이*황,,,,
296,5,2023.11.18,김*섭,,,,
297,5,2023.11.17,한*석,,,,
298,5,2023.11.16,TIN **** **,,,,
299,5,2023.11.16,한*,,,,
300,5,2023.11.16,장*순,,,,
301,4,2023.11.15,KYA* ***** ***,,,,
302,5,2023.11.15,Cac***** *********,,,,
303,5,2023.11.14,허*,,,,
304,5,2023.11.14,김*식,,,,
305,5,2023.11.14,박*훈,,,,
306,5,2023.11.13,최*철,,,,
307,5,2023.11.13,JIN *********,,,,
308,5,2023.11.12,한*수,,,,
309,5,2023.11.11,WAN***** *********,,,,
310,5,2023.11.11,손*수,,,,
311,5,2023.11.11,KUR****** *****,,,,
312,5,2023.11.11,권*안,,,,
313,5,2023.11.10,최*원,,,,
314,5,2023.11.10,장*성,,,,
315,5,2023.11.10,박*훈,,,,
316,5,2023.11.09,김*준,,,,
317,4,2023.11.09,한*진,,,,
318,5,2023.11.09,PEA** *****,,,,
319,5,2023.11.09,김*민,,,,
320,5,2023.11.08,정*현,,,,
321,5,2023.11.08,김*세,,,,
322,5,2023.11.07,ALI1992,,,,
323,5,2023.11.07,최*삼,,,,
324,5,2023.11.07,손*배,,,,
325,5,2023.11.07,이*훈,,,,
326,5,2023.11.07,김*기,,,,
327,3,2023.11.05,김*수,,,,
328,5,2023.11.04,박*민,,,,
329,5,2023.11.03,이*훈,,,,
330,4,2023.11.02,김*나,,,,
331,5,2023.11.02,김*훈,,,,
332,5,2023.11.01,Sav**** ****,,,,
333,5,2023.10.30,신*수,,,,
334,5,2023.10.30,LI ********,,,,
335,5,2023.10.30,SUN*******,,,,
336,5,2023.10.30,AMI*** ******* *** *,,,,
337,5,2023.10.28,MAG*** **** ****,,,,
338,5,2023.10.28,Tha******* *******,,,,
339,5,2023.10.27,박*완,,,,
340,5,2023.10.25,김*동,,,,
341,5,2023.10.25,AUN* *** **** ***,,,,
342,1,2023.10.24,WAI *** ***,,,,
343,5,2023.10.23,FIT******* ***,,,,
344,4,2023.10.22,구매해써요,,,,
345,5,2023.10.22,PAK ******,,,,
346,5,2023.10.21,송*석,,,,
347,5,2023.10.19,Has*** *********,,,,
348,5,2023.10.19,이*주,,,,
349,4,2023.10.19,H화,,,,
350,5,2023.10.18,정*호,,,,
351,5,2023.10.18,김*성,,,,
352,5,2023.10.17,김*환,,,,
353,5,2023.10.16,서*완,,,,
354,3,2023.10.16,김*덕,,,,
355,5,2023.10.15,육*병,,,,
356,5,2023.10.14,김*함,,,,
357,5,2023.10.14,zin *** ****,,,,
358,5,2023.10.13,차*영,,,,
359,5,2023.10.12,Nambo,,,,
360,4,2023.10.10,고*석,,,,
361,5,2023.10.08,IND** *******,,,,
362,5,2023.10.08,이*재,,,,
363,5,2023.10.04,김*학,,,,
364,5,2023.10.03,손*준,,,,
365,5,2023.10.01,이*호,,,,
366,5,2023.09.27,빵빵숫총각,,,,
367,5,2023.09.26,이*욱,,,,
368,5,2023.09.26,배*선,,,,
369,5,2023.09.25,Jin*****,,,,
370,5,2023.09.23,신*대,,,,
371,5,2023.09.23,LI *******,,,,
372,5,2023.09.18,XUT*****,,,,
373,5,2023.09.18,쿠팡실구매자,,,,
374,5,2023.09.16,RON*** **** *******,,,,
375,5,2023.09.15,남*훈,,,,
376,5,2023.09.15,윤*용,,,,
377,5,2023.09.13,황*재,,,,
378,5,2023.09.11,DEJ*** **** ****,,,,
379,5,2023.09.10,김*수,,,,
380,5,2023.09.10,Dal*** ***** *******,,,,
381,5,2023.09.10,김*길,,,,
382,5,2023.09.09,YUA********,,,,
383,5,2023.09.05,THA* *** ****,,,,
384,5,2023.09.05,서*현,,,,
385,5,2023.09.05,Tan*****,,,,
386,5,2023.09.04,이*화,,,,
387,5,2023.09.03,장*식,,,,
388,5,2023.09.03,정*현,,,,
389,5,2023.09.03,SUH* ********,,,,
390,4,2023.09.03,ChanLH,,,,
391,5,2023.09.02,심*훈,,,,
392,5,2023.09.01,가지용,,,,
